Date,SPX.open,SPX.high,SPX.low,SPX.close,SPX.volume,SPX.total_ret_index_gross_dvd,SPX.total_ret_index_net_dvd
1991-08-01,387.81,387.95,386.48,387.12,124866300.0,948.6946,625.7951
1991-08-02,387.12,389.56,386.05,387.18,118074900.0,948.9737,625.9793
1991-08-05,387.17,387.17,384.48,385.06,91362800.0,944.1565,622.8017
1991-08-06,385.06,390.8,384.29,390.62,129776600.0,958.252,632.0996
1991-08-07,390.62,391.59,389.86,390.56,124951000.0,958.4864,632.2542
1991-08-08,390.57,391.8,388.15,389.32,121387400.0,955.5924,630.3453
1991-08-09,389.32,389.89,387.04,387.12,108985800.0,950.5058,626.9899
1991-08-12,387.06,388.17,385.9,388.02,108955900.0,952.971,628.6161
1991-08-13,388.06,392.12,388.02,389.62,160570200.0,956.951,631.2414
1991-08-14,389.62,391.85,389.13,389.9,147491300.0,957.7765,631.7859
1991-08-15,389.91,391.92,389.29,389.33,126660600.0,956.4422,630.9058
1991-08-16,389.33,390.41,383.16,385.58,149253000.0,947.3755,624.925
1991-08-19,385.29,385.58,374.09,376.47,175206900.0,925.1736,610.2798
1991-08-20,376.63,380.35,376.47,379.43,141715300.0,932.4716,615.0939
1991-08-21,379.59,390.59,379.43,390.59,172404900.0,959.9202,633.2
1991-08-22,390.66,391.98,390.21,391.33,128245900.0,961.7576,634.412
1991-08-23,391.28,395.34,390.69,394.17,140661500.0,968.743,639.0199
1991-08-26,394.05,394.39,392.75,393.85,92346000.0,968.2835,638.7168
1991-08-27,393.85,393.87,391.77,393.06,98781300.0,966.562,637.5812
1991-08-28,393.06,396.64,393.03,396.64,117987200.0,975.4326,643.4326
1991-08-29,396.65,396.82,395.14,396.47,106080900.0,975.0275,643.1654
1991-08-30,396.47,396.47,393.6,395.43,91417500.0,972.7392,641.6559
1991-09-03,395.42,397.62,392.1,392.15,115177800.0,964.8027,636.4207
1991-09-04,392.15,392.62,388.68,389.97,115376600.0,959.501,632.9235
1991-09-05,389.97,390.97,388.49,389.14,117924200.0,957.487,631.5949
1991-09-06,389.14,390.71,387.36,389.1,128230600.0,957.4106,631.5446
1991-09-09,389.11,389.34,387.88,388.57,78405000.0,956.4569,630.9155
1991-09-10,388.57,388.63,383.78,384.56,104175100.0,946.9184,624.6235
1991-09-11,384.56,385.6,383.59,385.09,106850200.0,948.2287,625.4879
1991-09-12,385.09,387.34,385.09,387.34,111925200.0,953.7899,629.1563
1991-09-13,387.16,387.95,382.85,383.59,131909600.0,944.5865,623.0853
1991-09-16,383.59,385.79,382.77,385.78,130003550.0,950.3698,626.9002
1991-09-17,385.78,387.13,384.97,385.5,121320400.0,949.7599,626.4979
1991-09-18,385.49,386.94,384.28,386.94,97762300.0,953.3105,628.84
1991-09-19,386.94,389.42,386.27,387.56,154099200.0,954.8506,629.8559
1991-09-20,387.56,388.82,386.49,387.92,195369500.0,955.9106,630.5551
1991-09-23,387.87,388.55,385.76,385.92,106768400.0,950.992,627.3106
1991-09-24,386.02,388.13,384.46,387.71,123806700.0,955.7817,630.4701
1991-09-25,387.73,388.25,385.99,386.88,119633600.0,953.7883,629.1552
1991-09-26,386.87,388.39,385.3,386.49,116586900.0,952.8269,628.521
1991-09-27,386.49,389.09,384.87,385.9,115593300.0,951.3777,627.5651
1991-09-30,385.87,388.29,384.32,387.86,107605400.0,956.4609,630.9181
1991-10-01,387.89,389.56,387.86,389.2,116079700.0,959.8018,633.1219
1991-10-02,389.18,390.03,387.62,388.26,117062300.0,957.4853,631.5938
1991-10-03,388.13,388.26,384.47,384.47,127429300.0,948.1598,625.4424
1991-10-04,384.41,385.19,381.24,381.24,115637400.0,940.6669,620.4998
1991-10-07,381.27,381.27,379.07,379.5,107619300.0,936.432,617.7063
1991-10-08,379.58,381.23,379.18,380.67,126135500.0,939.3899,619.6575
1991-10-09,380.41,380.67,376.35,376.8,142231700.0,929.8422,613.3594
1991-10-10,376.96,380.55,376.11,380.55,124994600.0,939.0981,619.4649
1991-10-11,380.64,381.46,379.9,381.45,99994900.0,941.4768,621.034
1991-10-14,381.5,386.47,381.45,386.47,91296800.0,953.8669,629.207
1991-10-15,386.47,391.5,385.95,391.01,152760500.0,965.1107,636.6239
1991-10-16,391.01,393.29,390.14,392.8,164720400.0,969.5426,639.5473
1991-10-17,392.79,393.81,390.32,391.92,158340300.0,967.4061,638.138
1991-10-18,391.92,392.8,391.77,392.5,151694000.0,968.8378,639.0824
1991-10-21,392.49,392.5,388.96,390.02,107152200.0,962.7674,635.0781
1991-10-22,390.02,391.2,387.4,387.83,139037000.0,957.3707,631.5183
1991-10-23,387.83,389.08,386.52,387.94,137442100.0,957.6422,631.6974
1991-10-24,387.94,388.32,383.45,385.07,128995300.0,950.5594,627.0253
1991-10-25,385.07,386.13,382.97,384.2,116820300.0,948.4655,625.644
1991-10-28,384.49,389.52,384.2,389.52,113151900.0,961.8054,634.4436
1991-10-29,389.54,391.7,386.88,391.48,130089600.0,966.8794,637.7906
1991-10-30,391.46,393.11,390.78,392.96,129803700.0,970.5347,640.2018
1991-10-31,392.96,392.96,391.58,392.46,127594100.0,969.3094,639.3935
1991-11-01,392.46,395.1,389.67,391.32,139305100.0,966.5322,637.5615
1991-11-04,391.29,391.32,388.09,390.28,111715600.0,964.748,636.3846
1991-11-05,390.28,392.17,388.19,388.71,118207200.0,961.3662,634.1538
1991-11-06,388.71,389.97,387.58,389.97,115100700.0,964.7287,636.3719
1991-11-07,389.97,393.72,389.97,393.72,141415800.0,974.14,642.5799
1991-11-08,393.72,396.43,392.42,392.89,124113700.0,972.5563,641.5353
1991-11-11,392.9,393.57,392.32,393.12,83534000.0,973.1256,641.9108
1991-11-12,393.12,397.13,393.12,396.74,135671700.0,982.1546,647.8667
1991-11-13,396.74,397.42,394.01,397.41,124728600.0,983.9164,649.0288
1991-11-14,397.41,398.22,395.85,397.15,133712300.0,983.3731,648.6704
1991-11-15,397.15,397.16,382.62,382.62,165533300.0,947.4024,624.9428
1991-11-18,382.62,385.4,379.69,385.24,168103200.0,954.2095,629.433
1991-11-19,385.24,385.24,374.9,379.42,171800700.0,939.8323,619.9493
1991-11-20,379.42,381.51,377.84,378.53,145405200.0,937.6885,618.5351
1991-11-21,378.53,381.12,377.41,380.06,142878100.0,941.4892,621.0422
1991-11-22,380.05,380.05,374.52,376.14,138615500.0,932.045,614.8124
1991-11-25,376.14,377.07,373.96,375.34,126911000.0,930.2893,613.6543
1991-11-26,375.34,378.29,371.63,377.96,156309500.0,936.7913,617.9433
1991-11-27,377.96,378.11,375.98,376.55,103587100.0,933.4356,615.7297
1991-11-29,376.55,376.55,374.65,375.22,49948200.0,930.2084,613.601
1991-12-02,375.11,381.4,371.36,381.4,140007700.0,945.8846,623.9416
1991-12-03,381.37,381.48,379.92,380.96,135685000.0,945.0069,623.3627
1991-12-04,380.96,381.51,378.07,380.07,133513300.0,942.8664,621.9507
1991-12-05,380.07,380.07,376.58,377.4,119875200.0,936.2933,617.6148
1991-12-06,377.39,382.39,375.41,379.09,149418000.0,940.4986,620.3888
1991-12-09,379.11,381.42,377.67,378.26,122624600.0,938.588,619.1285
1991-12-10,378.18,379.57,376.64,377.9,131768200.0,938.0033,618.7428
1991-12-11,377.9,379.42,374.78,377.7,137451800.0,937.5171,618.4221
1991-12-12,377.72,381.62,377.7,381.55,134929300.0,947.0988,624.7425
1991-12-13,381.55,385.04,381.55,384.47,138879400.0,954.3521,629.5271
1991-12-16,384.49,385.84,384.37,384.46,121479300.0,954.3695,629.5386
1991-12-17,384.46,385.05,382.6,382.74,130687300.0,950.2276,626.8064
1991-12-18,382.75,383.51,380.88,383.48,130188800.0,952.0681,628.0205
1991-12-19,383.32,383.48,380.64,382.52,137198300.0,949.6954,626.4554
1991-12-20,382.63,388.24,382.52,387.04,251190200.0,960.9395,633.8724
1991-12-23,386.96,397.44,386.96,396.82,162850000.0,985.2316,649.8964
1991-12-24,396.92,401.79,396.82,399.33,120746800.0,992.0808,654.4144
1991-12-26,399.33,404.92,399.31,404.84,103732300.0,1005.8329,663.4858
1991-12-27,406.11,406.58,404.59,406.46,110046800.0,1010.1172,666.3119
1991-12-30,406.6,415.14,406.46,415.14,174008700.0,1031.6962,680.5462
1991-12-31,415.13,418.32,412.73,417.09,181465800.0,1036.5438,683.7439
1992-01-02,416.96,417.27,411.04,417.26,152103200.0,1036.9883,684.0371
1992-01-03,417.27,419.79,416.16,419.34,156868000.0,1042.1765,687.4594
1992-01-06,419.23,419.44,416.92,417.96,174421300.0,1039.1772,685.481
1992-01-07,417.65,417.96,415.2,417.4,180416000.0,1037.8274,684.5906
1992-01-08,417.23,420.23,415.02,418.1,217028600.0,1039.5679,685.7386
1992-01-09,418.07,420.5,415.85,417.61,205000800.0,1038.4144,684.9778
1992-01-10,417.39,417.62,413.31,415.1,164393700.0,1032.1757,680.8625
1992-01-13,414.64,415.36,413.54,414.34,143293300.0,1030.3096,679.6315
1992-01-14,414.35,420.44,414.32,420.44,193609300.0,1045.5095,689.658
1992-01-15,420.45,421.18,418.79,420.77,231729600.0,1046.4081,690.2507
1992-01-16,420.77,420.85,415.37,418.21,254754600.0,1040.0774,686.0748
1992-01-17,418.2,419.45,416.0,418.86,223190000.0,1041.7561,687.1821
1992-01-20,418.86,418.86,415.8,416.36,131014100.0,1035.5383,683.0806
1992-01-21,416.36,416.39,411.32,412.64,167066400.0,1026.31,676.9932
1992-01-22,412.65,418.13,412.49,418.13,171252700.0,1039.9646,686.0003
1992-01-23,418.13,419.78,414.36,414.96,167377000.0,1032.0952,680.8094
1992-01-24,414.96,417.27,414.29,415.48,155948100.0,1033.3951,681.6668
1992-01-27,415.44,416.84,414.48,414.99,131139300.0,1032.3726,680.9924
1992-01-28,414.98,416.41,414.54,414.96,150513700.0,1032.4395,681.0365
1992-01-29,414.99,417.83,409.17,410.34,179537500.0,1021.0218,673.505
1992-01-30,410.34,412.17,409.26,411.63,136967600.0,1024.2402,675.6279
1992-01-31,411.65,412.63,408.64,408.79,152243700.0,1017.2309,671.0044
1992-02-03,408.71,409.95,407.45,409.53,132980900.0,1019.3482,672.401
1992-02-04,409.6,413.85,409.28,413.85,166844100.0,1030.5013,679.758
1992-02-05,413.88,416.17,413.18,413.84,181344800.0,1030.8895,680.014
1992-02-06,413.87,414.55,411.93,413.82,163100500.0,1031.1215,680.167
1992-02-07,413.82,415.29,408.04,411.09,170780600.0,1024.5194,675.8121
1992-02-10,411.07,413.77,411.07,413.77,134058500.0,1031.7013,680.5496
1992-02-11,413.77,414.38,412.24,413.76,145716700.0,1031.7894,680.6077
1992-02-12,413.77,418.08,413.36,417.13,164880600.0,1040.247,686.1866
1992-02-13,417.13,417.77,412.07,413.69,159072300.0,1031.7334,680.5707
1992-02-14,413.69,413.84,411.2,412.48,150473800.0,1029.0718,678.8151
1992-02-18,412.48,413.27,406.34,407.38,169738500.0,1016.4048,670.4594
1992-02-19,407.38,408.7,406.54,408.26,170740600.0,1018.6323,671.9288
1992-02-20,408.26,413.9,408.26,413.9,192282700.0,1032.7775,681.2595
1992-02-21,413.9,414.26,409.72,411.46,193260400.0,1026.6913,677.2448
1992-02-24,411.46,412.94,410.34,412.27,123452100.0,1028.9697,678.7477
1992-02-25,412.27,412.27,408.02,410.45,148186300.0,1024.701,675.932
1992-02-26,410.48,415.35,410.48,415.35,160422500.0,1036.9354,684.0022
1992-02-27,415.35,415.99,413.47,413.86,139805500.0,1033.265,681.581
1992-02-28,413.86,416.07,411.8,412.7,140373500.0,1030.3926,679.6863
1992-03-02,412.68,413.74,411.52,412.45,127298800.0,1030.1056,679.497
1992-03-03,412.45,413.78,411.88,412.85,143339900.0,1031.4492,680.3832
1992-03-04,412.86,413.27,409.33,409.33,140722100.0,1022.7193,674.6247
1992-03-05,409.33,409.33,405.42,406.51,141634500.0,1015.7354,670.0178
1992-03-06,406.51,407.51,403.65,404.44,132508800.0,1010.7579,666.7345
1992-03-09,404.45,405.64,404.25,405.21,111557100.0,1012.8944,668.1438
1992-03-10,405.21,409.16,405.21,406.89,143427100.0,1017.2346,671.0068
1992-03-11,406.88,407.02,402.64,404.03,131402200.0,1010.1,666.3005
1992-03-12,404.03,404.72,401.94,403.89,124511400.0,1009.769,666.0822
1992-03-13,404.79,406.69,403.92,405.84,119238900.0,1014.6769,669.3196
1992-03-16,405.85,406.4,403.55,406.39,106056500.0,1016.099,670.2577
1992-03-17,406.39,409.72,406.39,409.58,129071000.0,1024.1747,675.5848
1992-03-18,409.58,410.84,408.23,409.15,134269100.0,1023.1025,674.8775
1992-03-19,409.15,410.57,409.12,409.8,135360700.0,1024.7474,675.9625
1992-03-20,409.8,411.3,408.53,411.3,194594300.0,1028.5078,678.443
1992-03-23,411.29,411.29,408.87,409.91,107858800.0,1025.0404,676.1558
1992-03-24,409.91,411.43,407.99,408.88,136971300.0,1022.4706,674.4607
1992-03-25,408.88,409.87,407.52,407.52,144469200.0,1019.5994,672.5667
1992-03-26,407.52,409.44,406.75,407.86,121980000.0,1020.4843,673.1504
1992-03-27,407.86,407.86,402.87,403.5,129516800.0,1009.5956,665.9678
1992-03-30,403.5,404.3,402.97,403.0,101440500.0,1008.5799,665.2978
1992-03-31,403.03,405.21,402.22,403.69,125553600.0,1010.3472,666.4636
1992-04-01,403.67,404.5,400.75,404.23,131054300.0,1011.7327,667.3775
1992-04-02,404.17,404.63,399.28,400.5,140486800.0,1002.4288,661.2403
1992-04-03,400.5,401.59,398.21,401.55,145371800.0,1005.1368,663.0266
1992-04-06,401.54,405.93,401.52,405.59,138327900.0,1015.6895,669.9876
1992-04-07,405.59,405.75,397.97,398.06,152610800.0,996.876,657.5775
1992-04-08,398.05,398.05,392.41,394.5,191952800.0,987.9606,651.6965
1992-04-09,394.5,401.04,394.5,400.64,163683000.0,1003.4214,661.895
1992-04-10,400.59,405.12,400.59,404.29,147753900.0,1012.6554,667.9862
1992-04-13,404.28,406.08,403.9,406.08,104066900.0,1017.1602,670.9577
1992-04-14,406.08,413.86,406.08,412.39,176602900.0,1032.9657,681.3836
1992-04-15,412.39,416.28,412.39,416.28,172782100.0,1042.7095,687.811
1992-04-16,416.28,416.28,413.4,416.05,179018200.0,1042.1692,687.4546
1992-04-20,416.05,416.05,407.93,410.16,147503500.0,1027.5289,677.7973
1992-04-21,410.16,411.09,408.2,410.26,161129400.0,1027.8077,677.9812
1992-04-22,410.26,411.3,409.23,409.81,160892400.0,1026.6803,677.2375
1992-04-23,409.81,411.6,406.86,411.6,170909500.0,1031.1797,680.2055
1992-04-24,411.6,412.48,408.74,409.02,151134600.0,1024.7742,675.9802
1992-04-27,409.03,409.6,407.64,408.45,128630700.0,1023.5198,675.1527
1992-04-28,408.45,409.69,406.33,409.11,138301800.0,1025.3615,676.3676
1992-04-29,409.11,412.31,409.11,412.02,147870100.0,1032.6561,681.1794
1992-04-30,412.02,414.95,412.02,414.95,160722200.0,1040.0051,686.0271
1992-05-01,414.95,415.21,409.87,412.53,129589500.0,1033.954,682.0355
1992-05-04,412.54,417.84,412.54,416.91,124954800.0,1045.4523,689.6203
1992-05-05,416.91,418.53,415.77,416.84,147050700.0,1045.4473,689.6169
1992-05-06,416.84,418.48,416.4,416.79,134459500.0,1045.4156,689.5961
1992-05-07,416.79,416.84,415.38,415.85,116284400.0,1044.0117,688.67
1992-05-08,415.87,416.85,414.41,416.05,112983800.0,1044.5508,689.0256
1992-05-11,416.05,418.75,416.05,418.49,105787000.0,1051.1373,693.3703
1992-05-12,418.49,418.68,414.69,416.29,132145300.0,1045.6757,689.7676
1992-05-13,416.29,417.04,415.86,416.45,115372200.0,1046.1512,690.0813
1992-05-14,416.45,416.52,411.82,413.14,147229300.0,1037.9194,684.6512
1992-05-15,413.14,413.14,409.85,410.09,149070500.0,1030.7876,679.9469
1992-05-18,410.09,413.34,410.09,412.81,103742000.0,1038.0309,684.7248
1992-05-19,412.82,416.51,412.26,416.37,134050600.0,1047.0281,690.6597
1992-05-20,416.37,416.83,415.37,415.39,131087600.0,1044.6215,689.0722
1992-05-21,415.4,415.41,411.57,412.6,122941000.0,1037.6139,684.4497
1992-05-22,412.61,414.82,412.6,414.02,101698400.0,1041.419,686.9596
1992-05-26,414.02,414.02,410.23,411.41,144788000.0,1035.1249,682.8079
1992-05-27,411.41,412.68,411.06,412.17,128144900.0,1037.0724,684.0926
1992-05-28,412.17,416.77,411.81,416.74,140262100.0,1048.6495,691.7292
1992-05-29,416.74,418.36,415.35,415.35,141238800.0,1045.1805,689.441
1992-06-01,415.35,417.3,412.44,417.3,132536400.0,1050.4373,692.9085
1992-06-02,417.3,417.3,413.5,413.5,147133600.0,1041.2107,686.8223
1992-06-03,413.5,416.54,413.04,414.59,157353800.0,1043.9897,688.6555
1992-06-04,414.6,414.98,412.97,413.26,147984800.0,1040.7701,686.5318
1992-06-05,413.26,413.85,410.97,413.48,150487400.0,1041.3322,686.9025
1992-06-08,413.48,413.95,412.03,413.36,119161900.0,1041.1497,686.782
1992-06-09,413.4,413.56,409.3,410.06,137899700.0,1033.2665,681.5821
1992-06-10,410.06,410.1,406.81,407.25,148948300.0,1026.1976,676.9191
1992-06-11,407.25,409.05,406.11,409.05,143571700.0,1030.7559,679.926
1992-06-12,409.08,411.86,409.08,409.76,136352800.0,1032.5718,681.1238
1992-06-15,409.76,411.68,408.13,410.29,114229100.0,1033.9478,682.0314
1992-06-16,410.29,411.4,408.32,408.32,127248600.0,1029.0803,678.8206
1992-06-17,408.33,408.33,401.98,402.26,152451100.0,1013.8104,668.748
1992-06-18,402.26,402.68,400.51,400.96,161868200.0,1010.5638,666.6065
1992-06-19,400.96,404.23,400.96,403.67,184837300.0,1017.4047,671.119
1992-06-22,403.64,403.64,399.92,403.4,131482100.0,1016.7393,670.68
1992-06-23,403.4,405.41,403.4,404.04,142326600.0,1018.3633,671.7513
1992-06-24,404.05,404.76,403.26,403.83,136953600.0,1018.3944,671.7718
1992-06-25,403.83,405.53,402.01,403.12,133199700.0,1016.6279,670.6066
1992-06-26,403.12,403.51,401.94,403.45,104353400.0,1017.7053,671.3173
1992-06-29,403.47,408.96,403.47,408.94,126342900.0,1031.6423,680.5106
1992-06-30,408.94,409.63,407.85,408.14,137451400.0,1029.6326,679.1849
1992-07-01,408.2,412.88,408.2,412.88,157362800.0,1041.6084,687.0847
1992-07-02,412.88,415.71,410.07,411.77,165829800.0,1038.8226,685.247
1992-07-03,,,,,1063700.0,,
1992-07-06,411.77,413.84,410.46,413.84,137557300.0,1044.5685,689.0372
1992-07-07,413.83,415.33,408.58,409.16,160185400.0,1032.7953,681.2712
1992-07-08,409.15,410.28,407.2,410.28,148725500.0,1035.6223,683.136
1992-07-09,410.28,414.69,410.26,414.23,147435300.0,1045.6737,689.7663
1992-07-10,414.23,415.88,413.34,414.62,112138200.0,1046.6602,690.417
1992-07-13,414.62,415.86,413.93,414.87,101052400.0,1047.304,690.8417
1992-07-14,414.86,417.69,414.33,417.68,129059900.0,1054.4242,695.5385
1992-07-15,417.68,417.81,416.29,417.1,147714900.0,1052.96,694.5726
1992-07-16,417.04,417.93,414.79,417.54,142808800.0,1054.1508,695.358
1992-07-17,417.54,417.54,412.96,415.62,144456300.0,1049.3407,692.1852
1992-07-20,415.62,415.62,410.72,413.75,118304400.0,1044.705,689.1273
1992-07-21,413.75,414.92,413.1,413.76,123348800.0,1044.7561,689.161
1992-07-22,413.74,413.74,409.95,410.93,135985600.0,1037.6104,684.4473
1992-07-23,410.93,412.08,409.81,412.08,125172800.0,1040.5295,686.373
1992-07-24,412.07,412.07,409.93,411.6,105522100.0,1039.3175,685.5735
1992-07-27,411.6,412.55,411.36,411.54,92398400.0,1039.3717,685.6093
1992-07-28,411.55,417.55,411.55,417.52,145694700.0,1054.6324,695.6758
1992-07-29,417.52,423.02,417.52,422.23,189965800.0,1066.6075,703.5751
1992-07-30,422.2,423.94,421.57,423.92,131525700.0,1070.903,706.4085
1992-07-31,423.92,424.8,422.46,424.21,123701300.0,1071.6945,706.9306
1992-08-03,424.19,425.09,422.84,425.09,117811600.0,1074.2365,708.6074
1992-08-04,425.09,425.14,423.1,424.36,112582500.0,1072.8167,707.6708
1992-08-05,424.35,424.35,421.92,422.19,115040700.0,1067.3401,704.0583
1992-08-06,422.19,422.36,420.26,420.59,123610400.0,1063.6807,701.6444
1992-08-07,420.59,423.45,418.51,418.88,137640400.0,1059.7972,699.0827
1992-08-10,418.87,419.42,417.04,419.42,99454800.0,1061.6348,700.2948
1992-08-11,419.45,419.72,416.53,418.9,118100300.0,1060.3615,699.4549
1992-08-12,418.89,419.75,416.43,417.78,115813300.0,1057.5856,697.6238
1992-08-13,417.78,419.88,416.4,417.73,132565100.0,1057.5166,697.5783
1992-08-14,417.74,420.4,417.74,419.91,115319000.0,1063.2266,701.3449
1992-08-17,419.89,421.89,419.44,420.74,105149600.0,1065.5228,702.8595
1992-08-18,420.74,421.4,419.78,421.34,113805900.0,1067.2717,704.0131
1992-08-19,421.34,421.62,418.18,418.18,124285900.0,1059.3025,698.7564
1992-08-20,418.19,418.85,416.93,418.26,132444400.0,1059.5543,698.9224
1992-08-21,418.27,420.35,413.58,414.85,164481000.0,1050.94,693.2401
1992-08-24,414.8,414.8,410.07,410.72,122664900.0,1040.5985,686.4185
1992-08-25,410.73,411.64,408.3,411.61,147199200.0,1043.0242,688.0186
1992-08-26,411.65,413.61,410.53,413.51,120056600.0,1048.0615,691.3414
1992-08-27,413.51,415.83,413.51,413.53,128902100.0,1048.1465,691.3974
1992-08-28,413.54,414.95,413.38,414.84,107743600.0,1051.4802,693.5965
1992-08-31,414.87,415.29,413.76,414.03,109961300.0,1049.7539,692.4577
1992-09-01,414.03,416.07,413.35,416.07,123640500.0,1055.1702,696.0305
1992-09-02,416.07,418.28,415.31,417.98,137681800.0,1060.1003,699.2827
1992-09-03,417.98,420.31,417.49,417.98,159462000.0,1060.1616,699.3231
1992-09-04,417.98,418.62,416.76,417.08,85549400.0,1057.9829,697.8859
1992-09-07,,,,,2639000.0,,
1992-09-08,417.07,417.18,414.3,414.44,110808300.0,1051.3439,693.5065
1992-09-09,414.44,416.44,414.44,416.36,127404800.0,1056.6316,696.9946
1992-09-10,416.34,420.52,416.34,419.95,164469500.0,1065.7834,703.0315
1992-09-11,419.96,420.58,419.13,419.58,133056200.0,1064.8479,702.4143
1992-09-14,419.65,425.27,419.58,425.27,195717000.0,1079.7703,712.2577
1992-09-15,425.22,425.27,419.54,419.77,151611700.0,1065.9171,703.1196
1992-09-16,419.71,422.44,417.77,419.92,163910110.0,1066.2979,703.3708
1992-09-17,419.98,421.43,419.62,419.93,135424100.0,1066.3563,703.4093
1992-09-18,419.92,422.93,419.92,422.93,177494400.0,1073.9744,708.4345
